userId,recommended_movies
240,"[My Wife is an Actress (Ma Femme est une Actrice) (2001), Come and See (Idi i smotri) (1985), Sausage Party (2016), Set It Off (1996), Persuasion (1995), Strictly Sexual (2008), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015)]"
241,"[On the Beach (1959), Autumn Sonata (Höstsonaten) (1978), Before Midnight (2013), Great Beauty, The (Grande Bellezza, La) (2013), Best of Youth, The (La meglio gioventù) (2003), Last Detail, The (1973), Captain Fantastic (2016), Spotlight (2015), Baraka (1992), Split (2017)]"
242,"[Come and See (Idi i smotri) (1985), Jetée, La (1962), On the Beach (1959), 7th Voyage of Sinbad, The (1958), Cosmos, Frank (2014), Wings of Desire (Himmel über Berlin, Der) (1987), Ex Drummer (2007), Andalusian Dog, An (Chien andalou, Un) (1929), Last Tango in Paris (Ultimo tango a Parigi) (1972)]"
243,"[Center of the World, The (2001), Black Dynamite (2009), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011), Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)]"
244,"[On the Beach (1959), Black Mirror: White Christmas (2014), Mulholland Dr. (1999), Andalusian Dog, An (Chien andalou, Un) (1929), True Stories (1986), Timecrimes (Cronocrímenes, Los) (2007), Pierrot le fou (1965), Jetée, La (1962), Spanish Apartment, The (L'auberge espagnole) (2002), The Handmaiden (2016)]"
245,"[Andalusian Dog, An (Chien andalou, Un) (1929), Wallace & Gromit: The Best of Aardman Animation (1996), The Handmaiden (2016), Lifeboat (1944), Saving Face (2004), True Grit (1969), On the Beach (1959), Man for All Seasons, A (1966), Submarine (2010), Jetée, La (1962)]"
246,"[Adam's Rib (1949), Saving Face (2004), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011), Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)]"
247,"[Saving Face (2004), Stranger Than Paradise (1984), Cosmos, Chungking Express (Chung Hing sam lam) (1994), I, the Jury (1982), North & South (2004), On the Beach (1959), General, The (1926), Enter the Void (2009), Autumn Sonata (Höstsonaten) (1978)]"
248,"[Strictly Sexual (2008), Saving Face (2004), Doctor Who: Voyage Of The Damned (2007), Doctor Who: The Doctor, the Widow and the Wardrobe (2011), Day of the Doctor, The (2013), Isle of Dogs (2018), Submarine (2010), North & South (2004), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Paperman (2012)]"
249,"[Saving Face (2004), Cosmos, On the Beach (1959), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011)]"
250,"[Stranger Than Paradise (1984), Reign Over Me (2007), Three Billboards Outside Ebbing, Missouri (2017), Guess Who's Coming to Dinner (1967), Antonia's Line (Antonia) (1995), Very Potter Sequel, A (2010), 12 Angry Men (1997), Mr. Skeffington (1944), General, The (1926), Into the Woods (1991)]"
251,"[On the Beach (1959), Black Mirror: White Christmas (2014), Three Billboards Outside Ebbing, Missouri (2017), Best of Youth, The (La meglio gioventù) (2003), Autumn Sonata (Höstsonaten) (1978), General, The (1926), Cosmos, Stranger Than Paradise (1984), All Watched Over by Machines of Loving Grace (2011), Saving Face (2004)]"
252,"[Reign Over Me (2007), Three Billboards Outside Ebbing, Missouri (2017), Saving Face (2004), Stranger Than Paradise (1984), Chungking Express (Chung Hing sam lam) (1994), Autumn Sonata (Höstsonaten) (1978), Cosmos, General, The (1926), Best of Youth, The (La meglio gioventù) (2003), De platte jungle (1978)]"
253,"[Best of Youth, The (La meglio gioventù) (2003), Seventh Seal, The (Sjunde inseglet, Det) (1957), Holy Mountain, The (Montaña sagrada, La) (1973), Three Billboards Outside Ebbing, Missouri (2017), Bad Boy Bubby (1993), Kind Hearts and Coronets (1949), Hour of the Wolf (Vargtimmen) (1968), Trial, The (Procès, Le) (1962), All Watched Over by Machines of Loving Grace (2011), Baraka (1992)]"
254,"[Cosmos, De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011), Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992), Summer's Tale, A (Conte d'été) (1996)]"
255,"[Bachelor Party (1984), My Wife is an Actress (Ma Femme est une Actrice) (2001), Twin Dragons (Shuang long hui) (1992), Goods: Live Hard, Sell Hard, The (2009), Come and See (Idi i smotri) (1985), John Wick (2014), Simply Irresistible (1999), Cheech and Chong's Up in Smoke (1978), Zeitgeist: The Movie (2007), Andalusian Dog, An (Chien andalou, Un) (1929)]"
256,"[Strictly Sexual (2008), Idiocracy (2006), Saving Face (2004), Miss Sloane (2016), Elite Squad (Tropa de Elite) (2007), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Babes in Toyland (1934), Adam's Rib (1949), Thief (1981), De platte jungle (1978)]"
257,"[Just Go with It (2011), Transformers: The Movie (1986), Booty Call (1997), Crash (1996), Penn & Teller Get Killed (1989), Minnie and Moskowitz (1971), Last Dragon, The (1985), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003)]"
258,"[Topo, El (1970), Lost Highway (1997), Stardust Memories (1980), Penn & Teller Get Killed (1989), Stranger Than Paradise (1984), Jezebel (1938), Fright Night (1985), Holy Mountain, The (Montaña sagrada, La) (1973), Boondock Saints II: All Saints Day, The (2009), Love and Death (1975)]"
259,"[Reign Over Me (2007), Let It Ride (1989), Dallas Buyers Club (2013), Crucible, The (1996), Gulliver's Travels (1939), The Jinx: The Life and Deaths of Robert Durst (2015), Tadpole (2002), Last Unicorn, The (1982), Dan in Real Life (2007), Cinema Paradiso (Nuovo cinema Paradiso) (1989)]"
260,"[On the Beach (1959), Mulholland Dr. (1999), Pierrot le fou (1965), Black Mirror: White Christmas (2014), Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993), Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997), True Stories (1986), Paths of Glory (1957), Wallace & Gromit: The Best of Aardman Animation (1996)]"
261,"[Reign Over Me (2007), Three Billboards Outside Ebbing, Missouri (2017), The Artist (2011), Play Time (a.k.a. Playtime) (1967), Black Cat, White Cat (Crna macka, beli macor) (1998), Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962), Kolya (Kolja) (1996), General, The (1926), Rivers and Tides (2001), Three Colors: Red (Trois couleurs: Rouge) (1994)]"
262,"[Persuasion (1995), Come and See (Idi i smotri) (1985), Sausage Party (2016), Burnt by the Sun (Utomlyonnye solntsem) (1994), Tender Mercies (1983), Woman in the Dunes (Suna no onna) (1964), Jetée, La (1962), Man Who Fell to Earth, The (1976), My Sassy Girl (Yeopgijeogin geunyeo) (2001), Mary and Max (2009)]"
263,"[Saving Face (2004), Lady Jane (1986), Crossing Delancey (1988), Adam's Rib (1949), Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005), Shall We Dance (1937), On the Beach (1959), My Sassy Girl (Yeopgijeogin geunyeo) (2001), Charlie Brown Christmas, A (1965), Impostors, The (1998)]"
264,"[Adam's Rib (1949), Top Hat (1935), Lady Jane (1986), Crossing Delancey (1988), Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008), Safety Last! (1923), Condorman (1981), Beautiful Thing (1996), Strictly Sexual (2008), Moby Dick (1956)]"
265,"[Adam's Rib (1949), Dune (2000), Saving Face (2004), On the Beach (1959), Senna (2010), Babes in Toyland (1934), Lady Jane (1986), Crossing Delancey (1988), Strictly Sexual (2008), North & South (2004)]"
266,"[Yojimbo (1961), Tale of Two Sisters, A (Janghwa, Hongryeon) (2003), Opera (1987), Ikiru (1952), Troll 2 (1990), Jetée, La (1962), Skin I Live In, The (La piel que habito) (2011), Room, The (2003), Come and See (Idi i smotri) (1985), Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)]"
267,"[My Wife is an Actress (Ma Femme est une Actrice) (2001), Adam's Rib (1949), Senna (2010), Anne of Green Gables (1985), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Babes in Toyland (1934), Last Dragon, The (1985), Best Years of Our Lives, The (1946), Creature Comforts (1989), North & South (2004)]"
268,"[Yojimbo (1961), Tale of Two Sisters, A (Janghwa, Hongryeon) (2003), Producers, The (1968), Opera (1987), Hard-Boiled (Lat sau san taam) (1992), Killer, The (Die xue shuang xiong) (1989), Diabolique (Les diaboliques) (1955), Long Goodbye, The (1973), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993), Ikiru (1952)]"
269,"[Come and See (Idi i smotri) (1985), Seve (2014), The Big Bus (1976), Jetée, La (1962), Victory (a.k.a. Escape to Victory) (1981), Mary and Max (2009), Andalusian Dog, An (Chien andalou, Un) (1929), Gigantic (A Tale of Two Johns) (2002), Sausage Party (2016), 3-Iron (Bin-jip) (2004)]"
270,"[Holiday (1938), Lady Jane (1986), Crossing Delancey (1988), Guess Who's Coming to Dinner (1967), Strictly Ballroom (1992), Impostors, The (1998), Wallace & Gromit: The Best of Aardman Animation (1996), Sound of Music, The (1965), Schindler's List (1993), Gaslight (1944)]"
271,"[On the Beach (1959), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993), Pierrot le fou (1965), Wallace & Gromit: The Best of Aardman Animation (1996), Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997), Mulholland Dr. (1999), Paths of Glory (1957), Blade Runner (1982), Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997), Last Detail, The (1973)]"
272,"[Isle of Dogs (2018), Saving Face (2004), Band of Brothers (2001), Cosmos, On the Beach (1959), Come and See (Idi i smotri) (1985), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015)]"
273,"[Senna (2010), On the Beach (1959), Holy Mountain, The (Montaña sagrada, La) (1973), Black Mirror: White Christmas (2014), Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997), Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997), Grand Day Out with Wallace and Gromit, A (1989), Pierrot le fou (1965), Jetée, La (1962), Assassination of Jesse James by the Coward Robert Ford, The (2007)]"
274,"[Come and See (Idi i smotri) (1985), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011), Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992), Summer's Tale, A (Conte d'été) (1996)]"
275,"[On the Beach (1959), Wallace & Gromit: The Best of Aardman Animation (1996), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993), Come and See (Idi i smotri) (1985), Jetée, La (1962), Pierrot le fou (1965), Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997), Mulholland Dr. (1999), Five Easy Pieces (1970), Paths of Glory (1957)]"
276,"[De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011), Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992), Summer's Tale, A (Conte d'été) (1996), Human Condition III, The (Ningen no joken III) (1961)]"
277,"[On the Beach (1959), Cosmos, Saving Face (2004), Battlestar Galactica (2003), Waydowntown (2000), Come and See (Idi i smotri) (1985), Band of Brothers (2001), Last Detail, The (1973), De platte jungle (1978), Blue Planet II (2017)]"
278,"[Reign Over Me (2007), Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962), Three Billboards Outside Ebbing, Missouri (2017), Intouchables (2011), Black Cat, White Cat (Crna macka, beli macor) (1998), Cosmos, 7th Voyage of Sinbad, The (1958), Autumn Sonata (Höstsonaten) (1978), De platte jungle (1978), Blue Planet II (2017)]"
279,"[Jetée, La (1962), On the Beach (1959), Come and See (Idi i smotri) (1985), Senna (2010), Black Mirror: White Christmas (2014), Andalusian Dog, An (Chien andalou, Un) (1929), Saving Face (2004), Cosmos, Louis C.K.: Live at the Beacon Theater (2011), Emma (2009)]"
280,"[Dallas Buyers Club (2013), Reign Over Me (2007), Three Billboards Outside Ebbing, Missouri (2017), Life Is Beautiful (La Vita è bella) (1997), Very Potter Sequel, A (2010), 12 Angry Men (1997), Mr. Skeffington (1944), Lincoln (2012), Saving Face (2004), Dead Poets Society (1989)]"
281,"[Jetée, La (1962), Raiders of the Lost Ark: The Adaptation (1989), Andalusian Dog, An (Chien andalou, Un) (1929), Saving Face (2004), Never Cry Wolf (1983), Louis C.K.: Shameless (2007), Come and See (Idi i smotri) (1985), Skin I Live In, The (La piel que habito) (2011), Frank (2014), Crucible, The (1996)]"
282,"[Saving Face (2004), On the Beach (1959), Cosmos, Stranger Than Paradise (1984), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Black Mirror: White Christmas (2014), Three Billboards Outside Ebbing, Missouri (2017), North & South (2004), General, The (1926), Adam's Rib (1949)]"
283,"[Louis C.K.: Shameless (2007), Sausage Party (2016), Top Hat (1935), Strictly Sexual (2008), Sullivan's Travels (1941), Louis C.K.: Hilarious (2010), Louis C.K.: Chewed Up (2008), Come and See (Idi i smotri) (1985), Frank (2014), Raiders of the Lost Ark: The Adaptation (1989)]"
284,"[Come and See (Idi i smotri) (1985), Jetée, La (1962), Andalusian Dog, An (Chien andalou, Un) (1929), Senna (2010), My Wife is an Actress (Ma Femme est une Actrice) (2001), Saving Face (2004), Sullivan's Travels (1941), World of Tomorrow (2015), Frank (2014), Sausage Party (2016)]"
285,"[Kind Hearts and Coronets (1949), Lamerica (1994), Last Tango in Paris (Ultimo tango a Parigi) (1972), On the Beach (1959), Seve (2014), The Big Bus (1976), Victory (a.k.a. Escape to Victory) (1981), All About My Mother (Todo sobre mi madre) (1999), Black Mirror: White Christmas (2014), Best of Youth, The (La meglio gioventù) (2003)]"
286,"[Stranger Than Paradise (1984), I, the Jury (1982), Chungking Express (Chung Hing sam lam) (1994), Cosmos, De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978)]"
287,"[Tale of Two Sisters, A (Janghwa, Hongryeon) (2003), The Artist (2011), Burnt by the Sun (Utomlyonnye solntsem) (1994), Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001), Ikiru (1952), Million Dollar Hotel, The (2001), Manchester by the Sea (2016), You Can't Take It with You (1938), Seventh Seal, The (Sjunde inseglet, Det) (1957), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993)]"
288,"[Lady Jane (1986), Crossing Delancey (1988), Saving Face (2004), Best of Youth, The (La meglio gioventù) (2003), On the Beach (1959), Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972), Autumn Sonata (Höstsonaten) (1978), Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005), Impostors, The (1998), Adam's Rib (1949)]"
289,"[Come and See (Idi i smotri) (1985), Jetée, La (1962), Saving Face (2004), On the Beach (1959), Cosmos, Andalusian Dog, An (Chien andalou, Un) (1929), Isle of Dogs (2018), Midnight Clear, A (1992), Band of Brothers (2001), Enter the Void (2009)]"
290,"[On the Beach (1959), Best of Youth, The (La meglio gioventù) (2003), Seve (2014), The Big Bus (1976), Victory (a.k.a. Escape to Victory) (1981), Lady Jane (1986), Crossing Delancey (1988), Lamerica (1994), Philadelphia Story, The (1940), Wallace & Gromit: The Best of Aardman Animation (1996)]"
291,"[Submarine (2010), Day of the Doctor, The (2013), Strictly Sexual (2008), Saving Face (2004), Doctor Who: The Time of the Doctor (2013), Simply Irresistible (1999), Doctor Who: Voyage Of The Damned (2007), Doctor Who: The Doctor, the Widow and the Wardrobe (2011), Rules of Attraction, The (2002), Argo (2012)]"
292,"[Babes in Toyland (1934), Strictly Sexual (2008), Adam's Rib (1949), Saving Face (2004), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), What's Your Number? (2011), Stoning of Soraya M., The (2008), Wal-Mart: The High Cost of Low Price (2005), Anne of Green Gables (1985), North & South (2004)]"
293,"[On the Beach (1959), Cosmos, 7th Voyage of Sinbad, The (1958), Emma (2009), Frozen River (2008), Visitor, The (2007), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015)]"
294,"[Senna (2010), Jetée, La (1962), Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997), Mulholland Dr. (1999), Andalusian Dog, An (Chien andalou, Un) (1929), Come and See (Idi i smotri) (1985), Where the Buffalo Roam (1980), Pierrot le fou (1965), On the Beach (1959), My Wife is an Actress (Ma Femme est une Actrice) (2001)]"
